Date,Flow
2016-09-13,34.28421052631579
2016-09-14,5.1625
2016-09-15,0.40625
2016-09-16,-9.233333333333333
2016-09-17,28.23125
2016-09-18,25.729166666666668
2016-09-19,-21.778125
2016-09-20,-55.31458333333333
2016-09-21,-44.25
2016-09-22,35.734939759036145
2016-09-23,3.778125
2016-09-24,-28.857291666666665
2016-09-25,-37.34893617021277
2016-09-26,-49.27708333333333
2016-09-27,-66.38333333333334
2016-09-28,-64.284375
2016-09-29,-33.6875
2016-09-30,-10.342708333333333
2016-10-01,-11.253191489361702
2016-10-02,-42.946875
2016-10-03,-26.870212765957447
2016-10-04,-44.363829787234046
2016-10-05,-40.10978260869565
2016-10-06,-45.08148148148148
2016-10-07,-41.74175824175824
2016-10-08,-51.858227848101265
2016-10-09,-38.890697674418604
2016-10-10,-32.0125
2016-10-11,-27.108421052631577
2016-10-12,-29.917708333333334
2016-10-13,-63.14791666666667
2016-10-14,-62.92395833333333
2016-10-15,-68.33958333333334
2016-10-16,-60.776041666666664
2016-10-17,-23.119791666666668
2016-10-18,-11.626041666666667
2016-10-19,-29.51875
2016-10-20,-43.96145833333333
2016-10-21,-37.0375
2016-10-22,-27.368235294117646
2016-10-23,-7.670833333333333
2016-10-24,-17.809375
2016-10-25,-28.472916666666666
2016-10-26,-20.94375
2016-10-27,-27.784782608695654
2016-10-28,21.953125
2016-10-29,14.589583333333334
2016-10-30,-3.6177083333333333
2016-10-31,31.285416666666666
2016-11-01,22.52421052631579
2016-11-02,18.694791666666667
2016-11-03,-7.482291666666667
2016-11-04,-22.319791666666667
2016-11-05,-21.936458333333334
2016-11-06,-6.398958333333334
2016-11-07,-16.547916666666666
2016-11-08,-26.068421052631578
2016-11-09,-37.36354166666667
2016-11-10,-31.96875
2016-11-11,-3.446875
2016-11-12,-8.00625
2016-11-13,-24.3875
2016-11-14,-5.905263157894737
2016-11-15,-24.725
2016-11-16,-37.96
2016-11-17,-6.380645161290323
2016-11-18,-13.07157894736842
2016-11-19,-19.745833333333334
2016-11-20,4.830851063829787
2016-11-21,47.770833333333336
2016-11-22,87.79375
2016-11-23,82.38947368421053
2016-11-24,74.08645833333334
2016-11-25,57.259375
2016-11-26,20.33974358974359
2016-11-27,44.62747252747253
2016-11-28,63.93076923076923
2016-11-29,58.83010752688172
2016-11-30,80.71789473684211
2016-12-01,84.82291666666667
2016-12-02,78.88854166666667
2016-12-03,58.364583333333336
2016-12-04,42.49375
2016-12-05,39.564772727272725
2016-12-06,35.57058823529412
2016-12-07,67.86595744680851
2016-12-08,91.740625
2016-12-09,19.83125
2016-12-10,6.706666666666667
2016-12-11,47.05161290322581
2016-12-12,49.42588235294118
2016-12-13,309.4421052631579
2016-12-14,1139.5
2016-12-15,1504.8958333333333
2016-12-16,1800.7291666666667
2016-12-17,2300.8333333333335
2016-12-18,3083.8541666666665
2016-12-19,4185.555555555556
2016-12-25,2583.090909090909
2016-12-26,2260
2016-12-27,1951.0416666666667
2016-12-28,1607.5
2016-12-29,1229.2395833333333
2016-12-30,917.8854166666666
2016-12-31,704.1041666666666
2017-01-01,640.1145833333334
2017-01-02,454.4375
2017-01-03,446.6041666666667
2017-01-04,451.0625
2017-01-05,839.0142857142857
2017-01-06,1190.3977272727273
2017-01-07,1840.1041666666667
2017-01-08,2447.6041666666665
2017-01-09,3267.222222222222
2017-04-06,3424.576271186441
2017-04-07,3457.076923076923
2017-04-08,3523.6363636363635
2017-05-07,2800.246913580247
2017-05-08,2438.5416666666665
2017-05-09,2018.125
2017-05-10,1411.6666666666667
2017-05-11,1080.3229166666667
2017-05-12,880.6666666666666
2017-05-13,573.6354166666666
2017-05-14,485.21875
2017-05-15,456.5520833333333
2017-05-16,428.3020833333333
2017-05-17,450.5833333333333
2017-05-18,495.4895833333333
2017-05-19,464.7291666666667
2017-05-20,323.5
2017-05-21,224.36363636363637
2017-05-22,201.34736842105264
2017-05-23,304.1145833333333
2017-05-24,339.1125
2017-05-25,411.5416666666667
2017-05-26,454.9583333333333
2017-05-27,451.09375
2017-05-28,461.85
2017-05-29,398.29895833333336
2017-05-30,440.9166666666667
2017-05-31,551.7708333333334
2017-06-01,634.03125
2017-06-02,691.03125
2017-06-03,693.0104166666666
2017-06-04,631.7291666666666
2017-06-05,635.2083333333334
2017-06-06,612.875
2017-06-07,453.6875
2017-06-08,422.66979166666664
2017-06-09,421.6666666666667
2017-06-10,456.97291666666666
2017-06-11,413.578125
2017-06-12,356.7083333333333
2017-06-13,325.6145833333333
2017-06-14,304.6770833333333
2017-06-15,282.6875
2017-06-16,249.74479166666666
2017-06-17,217.73958333333334
2017-06-18,210.46458333333334
2017-06-19,161.14583333333334
2017-06-20,108.29270833333334
2017-06-21,85.51041666666667
2017-06-22,86.51041666666667
2017-06-23,64.06666666666666
2017-06-24,18.303125
2017-06-25,8.885416666666666
2017-06-26,19.4375
2017-06-27,18.835416666666667
2017-06-28,30.821875
2017-06-29,53.234736842105264
2017-06-30,51.60947368421053
2017-07-01,69.93958333333333
2017-07-02,55.927368421052634
2017-07-03,36.33894736842105
2017-07-04,18.91894736842105
2017-07-05,-4.789583333333334
2017-07-06,-27.7468085106383
2017-07-07,-55.49090909090909
2017-07-08,-32.940625
2017-07-09,-30.15
2017-07-10,-16.833333333333332
2017-07-11,17.583333333333332
2017-07-12,50.98125
2017-07-13,43.969791666666666
2017-07-14,5.3625
2017-07-15,-37.31954022988506
2017-07-16,-28.428125
2017-07-17,-31.021875
2017-07-18,-46.848958333333336
2017-07-19,-33.94421052631579
2017-07-20,-31.473684210526315
2017-07-21,-49.889583333333334
2017-07-22,-15.766315789473683
2017-07-23,-29.851041666666667
2017-07-24,-28.989583333333332
2017-07-25,11.88125
2017-07-26,15.086458333333333
2017-07-27,-1.7395833333333333
2017-07-28,2.136458333333333
2017-07-29,-14.46875
2017-07-30,-14.327083333333333
2017-07-31,-8.529166666666667
2017-08-01,-5.340625
2017-08-02,-7.767708333333333
2017-08-03,-56.20729166666667
2017-08-04,-59.248958333333334
2017-08-05,-37.48645833333333
2017-08-06,-31.625
2017-08-07,-19.833333333333332
2017-08-08,-29.81875
2017-08-09,-16.788541666666667
2017-08-10,0.78125
2017-08-11,-15.069791666666667
2017-08-12,-15.366666666666667
2017-08-13,-3.65
2017-08-14,-0.771875
2017-08-15,10.636458333333334
2017-08-16,-26.314583333333335
2017-08-17,-35.84842105263158
2017-08-18,-33.39157894736842
2017-08-19,-51.2875
2017-08-20,-31.757291666666667
2017-08-21,-45.73645833333333
2017-08-22,-11.791666666666666
2017-08-23,-26.595833333333335
2017-08-24,-11.290625
2017-08-25,-10.642708333333333
2017-08-26,-45.29479166666667
2017-08-27,-35.18541666666667
2017-08-28,-35.903125
2017-08-29,10.521875
2017-08-30,27.8125
2017-08-31,-11.153846153846153
2017-09-01,-17.159375
2017-09-02,-13.795833333333333
2017-09-03,-28.589583333333334
2017-09-04,-48.02395833333333
2017-09-05,-8.625
2017-09-06,-30.69375
2017-09-07,-26.148958333333333
2017-09-08,-9.5625
2017-09-09,26.583333333333332
2017-09-10,32.697916666666664
2017-09-11,54.177083333333336
2017-09-12,107.10416666666667
2017-09-13,117.075
2017-09-14,156.875
2017-09-15,98.19791666666667
2017-09-16,37.928125
2017-09-17,69.81979166666666
2017-09-18,-1.3854166666666667
2017-09-19,-66.8625
2017-09-20,-87.16458333333334
2017-09-21,-69.48229166666667
2017-09-22,-60.760416666666664
2017-09-23,-72.153125
2017-09-24,-80.5378947368421
2017-09-25,-71.79791666666667
2017-09-26,-73.15157894736842
2017-09-27,-64.69775280898877
2017-09-28,-37.46923076923077
2017-09-29,-39.0125
2017-09-30,-45.26770833333333
2017-10-01,-42.028125
2017-10-02,-58.640625
2017-10-03,-91.9375
2017-10-04,-84.09157894736842
2017-10-05,-84.14891304347826
2017-10-06,-80.34157303370786
2017-10-07,-73.02
2017-10-08,-50.053333333333335
2017-10-09,-58.2
2017-10-10,-89.4625
2017-10-11,-70.37934782608696
2017-10-12,-38.58522727272727
2017-10-13,-45.86
2017-10-14,-56.66354166666667
2017-10-15,-56.81578947368421
2017-10-16,-78.36979166666667
2017-10-17,-74.38421052631578
2017-10-18,-58.3563829787234
2017-10-19,-52.29479166666667
2017-10-20,-37.83958333333333
2017-10-21,-39.03854166666667
2017-10-22,-34.8
2017-10-23,-55.34105263157895
2017-10-24,-68.02021276595745
2017-10-25,-79.57872340425531
2017-10-26,-76.86
2017-10-27,-56.003125
2017-10-28,-53.10208333333333
2017-10-29,-69.40897435897436
2017-10-30,-63.08229166666667
2017-10-31,-15.88125
2017-11-01,-40.12916666666667
2017-11-02,-31.925
2017-11-03,-32.072916666666664
2017-11-04,-46.1375
2017-11-05,-21.285106382978725
2017-11-06,-2.3404255319148937
2017-11-07,1.284375
2017-11-08,-31.080208333333335
2017-11-09,6.891304347826087
2017-11-10,21.615625
2017-11-11,19.636458333333334
2017-11-12,-10.058947368421052
2017-11-13,-28.07263157894737
2017-11-14,-35.571875
2017-11-15,-44.39375
2017-11-16,-32.80833333333333
2017-11-17,9.911111111111111
2017-11-18,37.80357142857143
2017-11-19,13.725274725274724
2017-11-20,1.150574712643678
2017-11-21,17.953125
2017-11-22,24.819444444444443
2017-11-23,52.198780487804875
2017-11-24,46.503125
2017-11-25,49.041666666666664
2017-11-26,30.617708333333333
2017-11-27,47.63125
2017-11-28,2.502105263157895
2017-11-29,-13.853125
2017-11-30,-30.429166666666667
2017-12-01,-14.037234042553191
2017-12-02,-8.86063829787234
2017-12-03,-3.74
2017-12-04,58.322916666666664
2017-12-05,-0.19270833333333337
2017-12-06,-2.892708333333333
2017-12-07,3.1822916666666665
2017-12-08,-2.154166666666667
2017-12-09,-0.020833333333333322
2017-12-10,6.410416666666666
2017-12-11,-1.2854166666666667
2017-12-12,7.35625
2017-12-13,-5.465263157894737
2017-12-14,-3.7536842105263157
2017-12-15,-4.798924731182796
2017-12-16,60.613684210526316
2017-12-17,4.417894736842105
2017-12-18,17.31875
2017-12-19,22.65625
2017-12-20,29.686458333333334
2017-12-21,44.302083333333336
2017-12-22,40.540625
2017-12-23,44.56666666666667
2017-12-24,30.28125
2017-12-25,19.082105263157896
2017-12-26,17.013541666666665
2017-12-27,14.90752688172043
2017-12-28,28.209375
2017-12-29,0.7319148936170213
2017-12-30,-8.136046511627907
2017-12-31,-10.60421052631579
2018-01-01,33.01145833333333
2018-01-02,-22.1375
2018-01-03,11.445744680851064
2018-01-04,11.254166666666666
2018-01-05,31.228421052631578
2018-01-06,59.37765957446808
2018-01-07,83.5625
2018-01-08,157.8178947368421
2018-01-09,486.7604166666667
2018-01-10,495.2842105263158
2018-01-11,458
2018-01-12,378.75
2018-01-13,305.3020833333333
2018-01-14,286.65625
2018-01-15,276.48541666666665
2018-01-16,269.9166666666667
2018-01-17,226.63125
2018-01-18,234.91979166666667
2018-01-19,238.19583333333333
2018-01-20,204.89583333333334
2018-01-21,179.77083333333334
2018-01-22,171.15625
2018-01-23,157.29166666666666
2018-01-24,219.01041666666666
2018-01-25,313.6458333333333
2018-01-26,284.15625
2018-01-27,206.55208333333334
2018-01-28,175.05729166666666
2018-01-29,200.13541666666666
2018-01-30,262.9375
2018-01-31,286.5104166666667
2018-02-01,253.33333333333334
2018-02-02,212.4
2018-02-03,213.42708333333334
2018-02-04,206.02083333333334
2018-02-05,217.5625
2018-02-06,228
2018-02-07,211.83333333333334
2018-02-08,210.1875
2018-02-09,212.14583333333334
2018-02-10,253.625
2018-02-11,254.43854166666668
2018-02-12,285.4270833333333
2018-02-13,256.96875
2018-02-14,210.30526315789473
2018-02-15,202.5625
2018-02-16,155.85625
2018-02-17,138.20416666666668
2018-02-18,135.85416666666666
2018-02-19,184.1875
2018-02-20,147.45833333333334
2018-02-21,109.92631578947369
2018-02-22,108.51041666666667
2018-02-23,116.09375
2018-02-24,84.46875
2018-02-25,75.51041666666667
2018-02-26,93.15833333333333
2018-02-27,168.5
2018-02-28,102.1593220338983
2018-03-01,191.40416666666667
2018-03-02,340.7708333333333
2018-03-03,311.0520833333333
2018-03-04,216.5
2018-03-05,159.10416666666666
2018-03-06,133.2736842105263
2018-03-07,138.63020833333334
2018-03-08,153.43125
2018-03-09,151.221875
2018-03-10,158.65520833333332
2018-03-11,152.65625
2018-03-12,151.08333333333334
2018-03-13,175.4375
2018-03-14,204.46770833333332
2018-03-15,187.3125
2018-03-16,222.39583333333334
2018-03-17,207.384375
2018-03-18,170.40625
2018-03-19,133.3125
2018-03-20,135.77291666666667
2018-03-21,244.48958333333334
2018-03-22,411.378125
2018-03-23,810.5729166666666
2018-03-24,1058.15625
2018-03-25,997.3854166666666
2018-03-26,852.78125
2018-03-27,749.9375
2018-03-28,610.34375
2018-03-29,432.71875
2018-03-30,326.25
2018-03-31,352.4166666666667
2018-04-01,299.5104166666667
2018-04-02,278.8854166666667
2018-04-03,262.0833333333333
2018-04-04,244.15208333333334
2018-04-05,222.47604166666667
2018-04-06,460.6354166666667
2018-04-07,769.4791666666666
2018-04-08,1254.375
2018-04-09,2300.625
2018-04-10,2822.5
2018-04-11,2643.4375
2018-04-12,2292.6041666666665
2018-04-13,1505.5208333333333
2018-04-14,1174.5833333333333
2018-04-15,894.2083333333334
2018-04-16,760.2083333333334
2018-04-17,571.1145833333334
2018-04-18,464.375
2018-04-19,301.9583333333333
2018-04-20,213.8125
2018-04-21,187.01041666666666
2018-04-22,141.00416666666666
2018-04-23,147.596875
2018-04-24,140.59375
2018-04-25,145.94895833333334
2018-04-26,126.70416666666667
2018-04-27,135.78125
2018-04-28,120.98020833333334
2018-04-29,116.22291666666666
2018-04-30,114.20833333333333
2018-05-01,108.678125
2018-05-02,122.54166666666667
2018-05-03,92.11458333333333
2018-05-04,55.005208333333336
2018-05-05,33.348958333333336
2018-05-06,42.62916666666667
2018-05-07,52.02395833333333
2018-05-08,59.54479166666667
2018-05-09,69.67021276595744
2018-05-10,63.27708333333333
2018-05-11,101.23958333333333
2018-05-12,61.45
2018-05-13,54.28958333333333
2018-05-14,65.20833333333333
2018-05-15,55.485416666666666
2018-05-16,40.45520833333333
2018-05-17,27.128125
2018-05-18,24.709375
2018-05-19,14.907291666666667
2018-05-20,45.697916666666664
2018-05-21,46.50208333333333
2018-05-22,17.529166666666665
2018-05-23,-6.4875
2018-05-24,-4.183333333333334
2018-05-25,-16.923958333333335
2018-05-26,-26.159375
2018-05-27,-32.49340659340659
2018-05-28,-15.375
2018-05-29,-13.270833333333334
2018-05-30,-25.221875
2018-05-31,40.93333333333333
2018-06-01,5.23125
2018-06-02,-35.76210526315789
2018-06-03,-38.89684210526316
2018-06-04,-40.553125
2018-06-05,-1.1989583333333333
2018-06-06,-14.988541666666666
2018-06-07,-8
2018-06-08,-22.053125
2018-06-09,-34.427083333333336
2018-06-10,-31.316666666666666
2018-06-11,-53.64479166666667
2018-06-12,-62.035555555555554
2018-06-13,-65.91979166666667
2018-06-14,-31.541666666666668
2018-06-15,7.697916666666667
2018-06-16,-17.719791666666666
2018-06-17,-6.277083333333334
2018-06-18,-18.030208333333334
2018-06-19,-29.427083333333332
2018-06-20,-45.703125
2018-06-21,-50.92471910112359
2018-06-22,-46.22
2018-06-23,-56.72291666666667
2018-06-24,-97.37708333333333
2018-06-25,-46.795833333333334
2018-06-26,-43.416666666666664
2018-06-27,-80.621875
2018-06-28,-64.515625
2018-06-29,-83.89139784946236
2018-06-30,-99.64583333333333
2018-07-01,-107.259375
2018-07-02,-74.14166666666667
2018-07-03,-68.93541666666667
2018-07-04,-74.93541666666667
2018-07-05,-61.207692307692305
2018-07-06,-71.29462365591398
2018-07-07,-75.7336956521739
2018-07-08,-75.87916666666666
2018-07-09,-72.34666666666666
2018-07-10,-69.15494505494506
2018-07-11,-60.706896551724135
2018-07-12,-89.46041666666666
2018-07-13,-80.6421052631579
2018-07-14,-103.11666666666666
2018-07-15,-88.25208333333333
2018-07-16,-73.46770833333333
2018-07-17,-80.00744680851064
2018-07-18,-86.67204301075269
2018-07-19,-81.465625
2018-07-20,-96.77604166666667
2018-07-21,-102.828125
2018-07-22,-94.54193548387097
2018-07-23,-85.54719101123595
2018-07-24,-123.12054794520547
2018-07-25,-101.27142857142857
2018-07-26,-116.09479166666667
2018-07-27,-111.0125
2018-07-28,-101.86666666666666
2018-07-29,-106.55520833333334
2018-07-30,-104.13870967741936
2018-07-31,-96.28297872340426
2018-08-01,-79.90729166666667
2018-08-02,-78.11875
2018-08-03,-75.6178947368421
2018-08-04,-79.76875
2018-08-05,-70.78666666666666
2018-08-06,-74.36516853932584
2018-08-07,-78.49895833333333
2018-08-08,-55.19052631578948
2018-08-09,-81.865625
2018-08-10,-72.98854166666666
2018-08-11,-86.82291666666667
2018-08-12,-78.42604166666666
2018-08-13,-73.134375
2018-08-14,-76.003125
2018-08-15,-64.6875
2018-08-16,-57.86354166666667
2018-08-17,-54.881052631578946
2018-08-18,-67.84941176470588
2018-08-19,-83.91458333333334
2018-08-20,-87.93541666666667
2018-08-21,-85.10729166666667
2018-08-22,-65.92736842105263
2018-08-23,-81.171875
2018-08-24,-49.385416666666664
2018-08-25,-44.95
2018-08-26,-55.421875
2018-08-27,-26.130208333333332
2018-08-28,164.84166666666667
2018-08-29,270.6979166666667
2018-08-30,307.2604166666667
2018-08-31,322.9375
2018-09-01,306.0104166666667
2018-09-02,288.7916666666667
2018-09-03,285.3020833333333
2018-09-04,282.29375
2018-09-05,338.790625
2018-09-06,432.0729166666667
2018-09-07,472.4270833333333
2018-09-08,447.5104166666667
2018-09-09,399.1145833333333
2018-09-10,392.3541666666667
2018-09-11,389.7291666666667
2018-09-12,400.1666666666667
2018-09-13,448.9479166666667
2018-09-14,453.1770833333333
2018-09-15,481.2083333333333
2018-09-16,551.3541666666666
2018-09-17,487.4583333333333
2018-09-18,447.65625
2018-09-19,390.125
2018-09-20,321.6666666666667
2018-09-21,282.96875
2018-09-22,249.02083333333334
2018-09-23,178.85416666666666
2018-09-24,102.009375
2018-09-25,73.52083333333333
2018-09-26,17.576041666666665
2018-09-27,-48.96666666666667
2018-09-28,-83.54583333333333
2018-09-29,-47.92395833333333
2018-09-30,-46.42604166666667
2018-10-01,-51.55625
2018-10-02,-56.06666666666667
2018-10-03,-65
2018-10-04,-66.92604166666666
2018-10-05,-75.37083333333334
2018-10-06,-99.25104166666667
2018-10-07,-63.572916666666664
2018-10-08,-86.43125
2018-10-09,-109.75625
2018-10-10,-96.83333333333333
2018-10-11,-89.58854166666667
2018-10-12,-83.690625
2018-10-13,17.408
2018-10-14,-99.96666666666667
2018-10-15,-69.04375
2018-10-16,-73.465625
2018-10-17,-49.53473684210526
2018-10-18,-67.44895833333334
2018-10-19,-47.061797752808985
2018-10-20,3.528125
2018-10-21,-13.606451612903225
2018-10-22,-10.288541666666667
2018-10-23,-15.546875
2018-10-24,-10.492391304347827
2018-10-25,-13.3
2018-10-26,-10.293023255813953
2018-10-27,-5.88
2018-10-28,-19.92391304347826
2018-10-29,-72.509375
2018-10-30,-21.602083333333333
2018-10-31,-24.798958333333335
2018-11-01,-2.7979166666666666
2018-11-02,9.630208333333334
2018-11-03,-12.676041666666666
2018-11-04,-27.972916666666666
2018-11-05,-24.972916666666666
2018-11-06,-22.041666666666668
2018-11-07,-35.32604166666667
2018-11-08,-14.241666666666667
2018-11-09,-54.03541666666667
2018-11-10,-77.88229166666666
2018-11-11,-80.471875
2018-11-12,-57.48125
2018-11-13,-41.92604166666667
2018-11-14,-52.21145833333333
2018-11-15,-37.458333333333336
2018-11-16,-39.962765957446805
2018-11-17,-50.478125
2018-11-18,-53.084375
2018-11-19,-54.20421052631579
2018-11-20,-53.84375
2018-11-21,-31.726041666666667
2018-11-22,34.072916666666664
2018-11-23,67.64583333333333
2018-11-24,77.94222222222223
2018-11-25,59.01875
2018-11-26,36.11354166666667
2018-11-27,5.278125
2018-11-28,27.9875
2018-11-29,162.04166666666666
2018-11-30,219.66666666666666
2018-12-01,211.60416666666666
2018-12-02,293.4270833333333
2018-12-03,364.0104166666667
2018-12-04,209.06666666666666
2018-12-05,152.23958333333334
2018-12-06,70.165625
2018-12-07,69.47291666666666
2018-12-08,84.76041666666667
2018-12-09,72.94791666666667
2018-12-10,38.346875
2018-12-11,6.511458333333334
2018-12-12,22.19375
2018-12-13,12.042708333333334
2018-12-14,3.7447916666666665
2018-12-15,29.741666666666667
2018-12-16,54.188541666666666
2018-12-17,170.54270833333334
2018-12-18,171.83333333333334
2018-12-19,227.5
2018-12-20,356.18541666666664
2018-12-21,174.27083333333334
2018-12-22,98.53125
2018-12-23,110.88541666666667
2018-12-24,108.58333333333333
2018-12-25,197.64583333333334
2018-12-26,183.20833333333334
2018-12-27,163.74166666666667
2018-12-28,125.65625
2018-12-29,114.30729166666667
2018-12-30,95.94375
2018-12-31,140.72916666666666
